Frequecy,Amp
2414500000,-66.02787375
2415500000,-66.19586412
2416500000,-66.50965614
2417500000,-66.58476167
2418500000,-66.64583679
2419500000,-66.56950917
2420500000,-65.46724312
2421500000,-65.61591742
2422500000,-65.74566336
2423500000,-65.86886905
2424500000,-65.57427181
2425500000,-64.80924288
2426500000,-64.95925918
2427500000,-65.53053872
2428500000,-65.96696942
2429500000,-66.20739188
2430500000,-66.30885352
2431500000,-66.44415574
2432500000,-66.15508007
2433500000,-65.9749108
2434500000,-65.92963156
2435500000,-66.12769005
2436500000,-66.12976336
2437500000,-65.84496533
2438500000,-65.10372018
2439500000,-64.87070187
2440500000,-64.61632492
2441500000,-64.7147627
2442500000,-64.87382428
2443500000,-64.83530141
2444500000,-64.62858649
2445500000,-64.06490376
2446500000,-64.3911006
2447500000,-64.43443675
2448500000,-64.43021414
2449500000,-64.27850674
2450500000,-64.54401434
2451500000,-64.80179231
2452500000,-65.02912205
2453500000,-65.00198347
2454500000,-65.24437884
2455500000,-64.98919547
2456500000,-65.56532415
2457500000,-65.48211598
2458500000,-65.25737612
2459500000,-65.01729296
2460500000,-65.61853679
2461500000,-65.98532793
2462500000,-66.07700837
2463500000,-65.876283
2464500000,-65.93327699
2465500000,-65.966852
2466500000,-66.25262309
2467500000,-66.38402211
2468500000,-66.29330492
2469500000,-66.2644383
2470500000,-65.97458551
2471500000,-66.01143289
2472500000,-66.03397637
2473500000,-65.83748008
2474500000,-65.83196747
2475500000,-66.14054304
2476500000,-66.16290855
2477500000,-66.15825589
2478500000,-65.97852014
2479500000,-66.07799034
2480500000,-66.98417329
2481500000,-67.40693751
2482500000,-67.60730371
2483500000,-67.48579529
2484500000,-67.34288643
2485500000,-67.60769452
2486500000,-67.37234573
2487500000,-67.76930633
2488500000,-67.66094132
2489500000,-67.52709444
2490500000,-67.42820772
2491500000,-67.57688697
2492500000,-67.6359482
2493500000,-67.38840023
2494500000,-67.16929791
2495500000,-67.50104529
2496500000,-67.65491024
2497500000,-67.70019834
2498500000,-67.40395056
2499500000,-67.30640736
2500500000,-67.22111778
2501500000,-67.31603509
2502500000,-67.65827175
2503500000,-67.53333749
2504500000,-67.43742939
2505500000,-67.67098508
2506500000,-67.61836792
2507500000,-67.70707517
2508500000,-67.57617197
2509500000,-67.47148607
2510500000,-67.38001338
2511500000,-67.66169772
2512500000,-67.71659174
2513500000,-67.45817846
2514500000,-67.54100414
2515500000,-67.53647131
2516500000,-67.668339
2517500000,-67.65073937
2518500000,-67.63076321
2519500000,-67.46052179
2520500000,-67.30630497
2521500000,-67.36806096
2522500000,-67.6933291
2523500000,-67.67941244
2524500000,-67.36494555
2525500000,-67.44367561
2526500000,-67.48317765
2527500000,-67.697984
2528500000,-67.80358164
2529500000,-67.43912425
2530500000,-67.31403223
2531500000,-67.77395265
2532500000,-67.67008101
2533500000,-67.45680398
2534500000,-67.36065497
2535500000,-67.48901127
2536500000,-67.52454688
2537500000,-67.69909767
2538500000,-67.44875372
2539500000,-67.41666049
2540500000,-67.34946741
2541500000,-67.50408206
2542500000,-67.69618465
2543500000,-67.73311613
2544500000,-67.44766563
2545500000,-67.3605735
2546500000,-67.39229126
2547500000,-67.61007049
2548500000,-67.63353511
2549500000,-67.22961924
2550500000,-66.95897846
2551500000,-67.46531125
2552500000,-67.78466267
2553500000,-67.64092305
2554500000,-67.58357509
2555500000,-67.34741845
2556500000,-67.58167844
2557500000,-67.54572139
2558500000,-67.36243917
2559500000,-67.36691143
2560500000,-67.51473689
2561500000,-67.57394633
2562500000,-67.72391343
2563500000,-67.71298724
2564500000,-67.51795691
2565500000,-67.48731244
2566500000,-67.42008491
2567500000,-67.69215068
2568500000,-67.69474502
2569500000,-67.44130541
2570500000,-67.41776595
2571500000,-67.6590364
2572500000,-67.78358212
2573500000,-67.4670146
2574500000,-67.59728163
2575500000,-67.4579217
2576500000,-67.66083273
2577500000,-67.6798169
2578500000,-67.49951001
2579500000,-67.40253299
2580500000,-67.4616842
2581500000,-67.58514427
2582500000,-67.66315715
2583500000,-67.33941017
2584500000,-67.26884505
2585500000,-67.49702719
2586500000,-67.47162605
2587500000,-67.75333464
2588500000,-67.40458892
2589500000,-67.27063004
2590500000,-67.38090208
2591500000,-67.36298649
2592500000,-67.60145375
2593500000,-67.43451018
2594500000,-67.38197461
2595500000,-67.50321006
2596500000,-67.44275976
2597500000,-67.34112975
2598500000,-67.37427684
2599500000,-67.44034151
2600500000,-67.26428428
2601500000,-67.35815704
2602500000,-67.60709401
2603500000,-67.46492026
2604500000,-67.179533
2605500000,-67.31699668
2606500000,-67.48802411
2607500000,-67.6165021
2608500000,-67.38777052
2609500000,-67.35624701
2610500000,-67.28911295
2611500000,-67.49751934
2612500000,-67.35617375
2613500000,-67.24323524
2614500000,-67.28660359
2615500000,-67.42716973
2616500000,-67.50327884
2617500000,-67.66634244
2618500000,-67.62501227
2619500000,-67.53317906
2620500000,-67.05812596
2621500000,-67.07545076
2622500000,-67.29147423
2623500000,-67.03470704
2624500000,-66.39417558
2625500000,-66.72790561
2626500000,-67.19922252
2627500000,-67.29500647
2628500000,-67.31663326
2629500000,-67.07646203
2630500000,-67.3144103
2631500000,-67.40910529
2632500000,-67.29748388
2633500000,-67.29895346
2634500000,-67.24293495
2635500000,-67.10136805
2636500000,-67.31935981
2637500000,-67.35509464
2638500000,-67.26147956
2639500000,-67.02698924
2640500000,-67.28522651
2641500000,-67.64898459
2642500000,-67.65959595
2643500000,-67.62597249
2644500000,-67.43620472
2645500000,-67.25193299
2646500000,-67.27192713
2647500000,-67.56348113
2648500000,-67.43987699
2649500000,-67.02089193
2650500000,-67.26201128
2651500000,-67.33942977
2652500000,-67.4703703
2653500000,-67.41739351
2654500000,-67.37926325
2655500000,-67.24781311
2656500000,-67.31739515
2657500000,-67.45510065
2658500000,-67.26805458
2659500000,-67.17131217
2660500000,-67.12310681
2661500000,-67.17241764
2662500000,-67.53443615
2663500000,-67.58260096
2664500000,-67.42950649
2665500000,-67.27216458
2666500000,-67.45785378
2667500000,-67.45987451
2668500000,-67.52788025
2669500000,-67.47988237
2670500000,-67.24130714
2671500000,-67.39233885
2672500000,-67.39170687
2673500000,-67.3246759
2674500000,-67.37627361
2675500000,-67.24260138
2676500000,-67.55044408
2677500000,-67.50097912
2678500000,-67.30765394
2679500000,-67.22175351
2680500000,-66.83623357
2681500000,-67.09549999
2682500000,-67.10414984
2683500000,-67.07031314
2684500000,-67.00218041
2685500000,-66.81475862
2686500000,-66.28639371
2687500000,-65.93849695
2688500000,-66.37295592
2689500000,-66.86474641
2690500000,-66.92176268
2691500000,-67.14389371
2692500000,-67.18852987
2693500000,-66.97200583
2694500000,-66.9276667
2695500000,-67.05541978
2696500000,-67.1017638
2697500000,-67.30091285
2698500000,-67.01292192
2699500000,-66.97362809
2700500000,-67.21963678
2701500000,-67.18510894
2702500000,-67.30656655
2703500000,-67.51185322
2704500000,-67.32500962
2705500000,-67.2451892
2706500000,-67.26834536
2707500000,-67.55959288
2708500000,-67.52402267
2709500000,-67.46402998
2710500000,-67.26603138
2711500000,-67.35654063
2712500000,-67.39763539
2713500000,-67.17952861
2714500000,-67.23658153
2715500000,-67.1777709
2716500000,-67.41846002
2717500000,-67.34381348
2718500000,-67.03623332
2719500000,-67.24338401
2720500000,-67.09442188
2721500000,-67.34463888
2722500000,-67.56354953
2723500000,-67.46824689
2724500000,-67.4393723
2725500000,-67.33729496
2726500000,-67.4394683
2727500000,-67.50089349
2728500000,-67.2884671
2729500000,-67.15350242
2730500000,-67.2781922
2731500000,-67.4329804
2732500000,-67.59194931
2733500000,-67.44044884
2734500000,-67.19294602
2735500000,-67.1061799
2736500000,-67.38702621
2737500000,-67.50715891
2738500000,-67.30073957
2739500000,-67.1280575
2740500000,-67.12439028
2741500000,-67.11301384
2742500000,-67.20482032
2743500000,-67.4119845
2744500000,-67.37915932
2745500000,-67.86774136
2746500000,-67.92594516
2747500000,-68.115283
2748500000,-67.95001305
2749500000,-67.84764239
2750500000,-66.59744796
2751500000,-67.05435349
2752500000,-67.13032905
2753500000,-67.13676496
2754500000,-67.0086639
2755500000,-67.84357004
2756500000,-67.97031238
2757500000,-67.8620401
2758500000,-67.89240718
2759500000,-67.87624401
2760500000,-67.8485841
2761500000,-68.04510168
2762500000,-68.01594478
2763500000,-67.81705919
2764500000,-67.51671815
2765500000,-67.81922936
2766500000,-67.74127478
2767500000,-68.0050932
2768500000,-68.14991321
2769500000,-67.74771466
2770500000,-67.75822041
2771500000,-67.89410421
2772500000,-68.02603027
2773500000,-67.78476565
2774500000,-67.89070533
2775500000,-67.77609806
2776500000,-67.87125142
2777500000,-68.03038311
2778500000,-68.01140603
2779500000,-67.93669307
2780500000,-67.85075558
2781500000,-68.00012424
2782500000,-68.18429805
2783500000,-67.90690072
2784500000,-67.77841709
2785500000,-67.80463187
2786500000,-68.06560451
2787500000,-67.89942635
2788500000,-67.93356522
2789500000,-67.75292412
2790500000,-67.91483371
2791500000,-67.99673571
2792500000,-67.97812369
2793500000,-67.84459414
2794500000,-67.93300989
2795500000,-67.72783627
2796500000,-68.00241002
2797500000,-67.87131677
2798500000,-67.66929172
2799500000,-67.61006906
2800500000,-67.82810043
2801500000,-67.87141791
2802500000,-67.79524539
2803500000,-67.75606785
2804500000,-67.76851211
2805500000,-67.51211727
2806500000,-67.61270674
2807500000,-67.63703399
2808500000,-67.82491646
2809500000,-67.70407942
2810500000,-67.78976588
2811500000,-67.86040187
2812500000,-67.95826183
2813500000,-67.95674902
2814500000,-67.79683735
2815500000,-67.53310763
2816500000,-67.79975113
2817500000,-67.50391245
2818500000,-67.24231924
2819500000,-67.40655657
2820500000,-67.83146709
2821500000,-67.61215444
2822500000,-67.51403994
2823500000,-67.41849789
2824500000,-67.49847911
2825500000,-67.60777692
2826500000,-67.6802012
2827500000,-67.72381771
2828500000,-67.75943955
2829500000,-67.67792348
2830500000,-67.36485012
2831500000,-67.35963386
2832500000,-67.90256315
2833500000,-67.67823328
2834500000,-67.59503095
2835500000,-67.41241374
2836500000,-67.51310644
2837500000,-67.31521328
2838500000,-67.49400843
2839500000,-67.69125334
2840500000,-67.97631234
2841500000,-67.72691594
2842500000,-67.84731703
2843500000,-67.73199071
2844500000,-67.73249893
2845500000,-67.8304731
2846500000,-67.77262967
2847500000,-67.84636609
2848500000,-67.74248092
2849500000,-67.79666173
2850500000,-67.63201918
2851500000,-67.70155294
2852500000,-68.07446003
2853500000,-67.8993173
2854500000,-67.60498058
2855500000,-67.59399712
2856500000,-67.90588945
2857500000,-67.99941746
2858500000,-67.68848731
2859500000,-67.64475414
2860500000,-67.71406119
2861500000,-67.63053108
2862500000,-67.91173272
2863500000,-67.87968216
2864500000,-67.69434215
2865500000,-67.76701922
2866500000,-67.72025812
2867500000,-67.82651164
2868500000,-67.93503669
2869500000,-67.67253737
2870500000,-67.62687247
2871500000,-67.70536883
2872500000,-67.87215056
2873500000,-67.75504375
2874500000,-67.44648946
2875500000,-67.34773426
2876500000,-67.50899528
2877500000,-67.7868995
2878500000,-67.78644434
2879500000,-67.71043805
2880500000,-67.21014931
2881500000,-67.61996413
2882500000,-67.8949806
2883500000,-67.82974693
2884500000,-67.53908666
2885500000,-67.61942211
2886500000,-67.58065032
2887500000,-67.81433795
2888500000,-67.68785043
2889500000,-67.58813107
2890500000,-67.47161227
2891500000,-67.76681329
2892500000,-67.8968934
2893500000,-67.68581198
2894500000,-67.53173882
2895500000,-67.50458613
2896500000,-67.70739304
2897500000,-67.69947251
2898500000,-67.77443181
2899500000,-67.73102026
2900500000,-67.50266571
2901500000,-67.52928458
2902500000,-67.7323783
2903500000,-67.60086409
2904500000,-67.37707173
2905500000,-67.64318547
2906500000,-67.80425645
2907500000,-67.80442328
2908500000,-67.76674279
2909500000,-67.61502524
2910500000,-67.42242298
2911500000,-67.62741568
2912500000,-67.6467321
2913500000,-67.44071294
2914500000,-67.41877196
2915500000,-67.49240567
2916500000,-67.563805
2917500000,-67.77081607
2918500000,-67.48593848
2919500000,-67.42642624
2920500000,-67.47112697
2921500000,-67.4140468
2922500000,-67.64114978
2923500000,-67.57463453
2924500000,-67.59885684
2925500000,-67.31744954
2926500000,-67.40941063
2927500000,-67.69938886
2928500000,-67.50913417
2929500000,-67.39960194
2930500000,-67.37266588
2931500000,-67.22038518
2932500000,-67.23202119
2933500000,-67.61405195
2934500000,-67.53321456
2935500000,-67.18251716
2936500000,-67.53976292
2937500000,-67.7691468
2938500000,-67.48839254
2939500000,-67.54169171
2940500000,-67.62256784
2941500000,-67.40362533
2942500000,-67.77652455
2943500000,-67.72170622
2944500000,-67.4937176
2945500000,-67.52869408
2946500000,-67.66563201
2947500000,-67.97590828
2948500000,-67.87110208
2949500000,-67.54986598
2950500000,-67.62042693
2951500000,-67.77483591
2952500000,-67.63776225
2953500000,-67.54887284
2954500000,-67.49544766
2955500000,-67.56376606
2956500000,-67.75407317
2957500000,-67.77338862
2958500000,-67.50873091
2959500000,-67.40110942
2960500000,-67.6723772
2961500000,-67.59367897
2962500000,-67.85246472
2963500000,-67.9165106
2964500000,-67.67378563
2965500000,-67.48655086
2966500000,-67.58059816
2967500000,-67.79931213
2968500000,-67.50038569
2969500000,-67.34219166
2970500000,-67.5541918
2971500000,-67.74824282
2972500000,-67.81595164
2973500000,-67.5686544
2974500000,-67.56789116
2975500000,-67.40031274
2976500000,-67.72009044
2977500000,-67.75429559
2978500000,-67.53972441
2979500000,-67.5206517
2980500000,-67.52146665
2981500000,-67.55074819
2982500000,-67.67395706
2983500000,-67.43838234
2984500000,-67.37124609
2985500000,-67.63432246
2986500000,-67.61614072
2987500000,-67.74651114
2988500000,-67.67385686
2989500000,-67.52293963
2990500000,-67.29745308
2991500000,-67.60781866
2992500000,-67.76862275
2993500000,-67.53834754
2994500000,-67.32536061
2995500000,-67.4241545
2996500000,-67.47839047
2997500000,-67.62887134
2998500000,-67.70780116
2999500000,-67.40552694
3000500000,-67.22034014
3001500000,-67.23144958
3002500000,-67.69007206
3003500000,-67.68041331
3004500000,-67.37157257
3005500000,-66.99155502
3006500000,-67.30872331
3007500000,-67.39460196
3008500000,-67.5339819
3009500000,-67.47144803
3010500000,-67.69190755
3011500000,-67.74154491
3012500000,-67.65989409
3013500000,-67.5708552
3014500000,-67.52810454
3015500000,-67.63673065
3016500000,-67.6538502
3017500000,-67.66780645
3018500000,-67.73763097
3019500000,-67.42490758
3020500000,-67.42016103
3021500000,-67.42942066
3022500000,-67.58804905
3023500000,-67.42895891
3024500000,-67.19661735
3025500000,-67.02397391
3026500000,-67.29427452
3027500000,-67.55445261
3028500000,-67.41751502
3029500000,-67.37437688
3030500000,-67.40735336
3031500000,-67.56742804
3032500000,-67.52366641
3033500000,-67.19866238
3034500000,-67.26422614
3035500000,-67.1744653
3036500000,-67.48474247
3037500000,-67.59894124
3038500000,-67.30549992
3039500000,-67.34440715
3040500000,-67.28494
3041500000,-66.91038059
3042500000,-66.98513771
3043500000,-67.01803864
3044500000,-66.5751914
3045500000,-67.00651195
3046500000,-67.17496019
3047500000,-67.29619198
3048500000,-66.68261816
3049500000,-66.61115705
3050500000,-66.40984883
3051500000,-66.21839715
3052500000,-66.31114574
3053500000,-66.40937959
3054500000,-66.63448451
3055500000,-67.10251365
3056500000,-67.06445248
3057500000,-66.92076031
3058500000,-66.57970769
3059500000,-66.56079426
3060500000,-67.3845445
3061500000,-67.43393048
3062500000,-67.63284367
3063500000,-67.50885022
3064500000,-67.43291454
3065500000,-67.78072139
3066500000,-67.64755069
3067500000,-67.79939729
3068500000,-67.8290939
3069500000,-67.64722096
3070500000,-67.48489465
3071500000,-67.60054817
3072500000,-67.61006538
3073500000,-67.53765643
3074500000,-67.50035688
3075500000,-67.56779711
3076500000,-67.76069165
3077500000,-67.73543442
3078500000,-67.59823661
3079500000,-67.54140676
3080500000,-67.62318112
3081500000,-67.75159642
3082500000,-67.92595103
3083500000,-67.84821859
3084500000,-67.52230378
3085500000,-67.55049077
3086500000,-67.68096819
3087500000,-67.87814036
3088500000,-67.64673615
3089500000,-67.49651247
3090500000,-67.55705554
3091500000,-67.75357213
3092500000,-67.63256601
3093500000,-67.62295636
3094500000,-67.53712722
3095500000,-67.44157339
3096500000,-67.67016456
3097500000,-67.96007796
3098500000,-67.65064717
3099500000,-67.52245546
3100500000,-67.56180746
3101500000,-67.64497065
3102500000,-67.74462138
3103500000,-67.72262513
3104500000,-67.27638548
3105500000,-67.39880298
3106500000,-67.60586076
3107500000,-67.53300933
3108500000,-67.63128569
3109500000,-67.52335727
3110500000,-67.45441403
3111500000,-67.6592328
3112500000,-67.57712561
3113500000,-67.37088334
3114500000,-67.34777193
3115500000,-67.32178635
3116500000,-67.29162664
3117500000,-67.36424207
3118500000,-67.29527207
3119500000,-67.21165597
3120500000,-67.3731837
3121500000,-67.38048435
3122500000,-67.37855869
3123500000,-67.45862712
3124500000,-67.28082207
3125500000,-67.67491042
3126500000,-67.61417077
3127500000,-67.63308745
3128500000,-67.71424829
3129500000,-67.61391003
3130500000,-67.41602919
3131500000,-67.68003825
3132500000,-67.39359571
3133500000,-67.28475756
3134500000,-67.36877701
3135500000,-67.36715308
3136500000,-67.55105005
3137500000,-67.7412891
3138500000,-67.63491147
3139500000,-67.62239801
3140500000,-67.47893766
3141500000,-67.34009417
3142500000,-67.51526663
3143500000,-67.62459595
3144500000,-67.41013273
3145500000,-67.36206401
3146500000,-67.50955895
3147500000,-67.55963922
3148500000,-67.43308627
3149500000,-67.43272409
3150500000,-67.39515893
3151500000,-67.69028788
3152500000,-67.45928487
3153500000,-67.5752341
3154500000,-67.45304891
3155500000,-67.38797394
3156500000,-67.33829911
3157500000,-67.28206016
3158500000,-66.84109442
3159500000,-66.98490362
3160500000,-67.11069201
3161500000,-67.22613274
3162500000,-67.12789913
3163500000,-67.04014226
3164500000,-67.01859496
3165500000,-66.72008952
3166500000,-66.6035057
3167500000,-66.72708016
3168500000,-66.73331351
3169500000,-66.64879717
3170500000,-66.5761757
3171500000,-66.71734307
3172500000,-66.85562515
3173500000,-66.75960906
3174500000,-66.82320493
3175500000,-66.72209763
3176500000,-67.04486741
3177500000,-67.23550567
3178500000,-67.26228955
3179500000,-67.16802735
3180500000,-66.94018419
3181500000,-67.01250164
3182500000,-67.2110491
3183500000,-67.22441671
3184500000,-67.21136975
3185500000,-67.26410144
3186500000,-67.40419678
3187500000,-67.54805598
3188500000,-67.44244302
3189500000,-67.35131098
3190500000,-67.29690026
3191500000,-67.5513753
3192500000,-67.5386981
3193500000,-67.37093419
3194500000,-67.39841666
3195500000,-67.11100425
3196500000,-67.66293224
3197500000,-67.44833989
3198500000,-67.20817074
3199500000,-67.2039283
3200500000,-67.29846451
3201500000,-67.39562443
3202500000,-67.45507708
3203500000,-67.31620683
3204500000,-67.22209148
3205500000,-67.50306647
3206500000,-67.55081217
3207500000,-67.67452134
3208500000,-67.53184722
3209500000,-67.25082126
3210500000,-67.38906139
3211500000,-67.4202193
3212500000,-67.55160405
3213500000,-67.32205776
3214500000,-67.3131213
3215500000,-67.3822654
3216500000,-67.63420262
3217500000,-67.54118217
3218500000,-67.38345951
3219500000,-67.35905464
3220500000,-67.20477349
3221500000,-67.27555606
3222500000,-67.72673757
3223500000,-67.63041107
3224500000,-67.42944167
3225500000,-67.59399631
3226500000,-67.62992545
3227500000,-67.78362207
3228500000,-67.82918192
3229500000,-67.67568645
3230500000,-67.535031
3231500000,-67.48496499
3232500000,-67.57502696
3233500000,-67.44211852
3234500000,-67.40727071
3235500000,-67.51324449
3236500000,-67.86574722
3237500000,-67.8359169
3238500000,-67.64189915
3239500000,-67.5712189
3240500000,-67.50571015
3241500000,-67.53373185
3242500000,-67.83775627
3243500000,-67.70757396
3244500000,-67.53001757
3245500000,-67.27563306
3246500000,-67.39080974
3247500000,-67.58536684
3248500000,-67.53106744
3249500000,-67.48702081
3250500000,-67.46220123
3251500000,-67.52190146
3252500000,-67.60639411
3253500000,-67.53742026
3254500000,-67.45587728
3255500000,-67.35843486
3256500000,-67.60603891
3257500000,-67.59175957
3258500000,-67.54311692
3259500000,-67.38901542
3260500000,-67.32468671
3261500000,-67.38261143
3262500000,-67.61914647
3263500000,-67.51123164
3264500000,-67.31629742
3265500000,-67.21410418
3266500000,-67.38678344
3267500000,-67.75261031
3268500000,-67.5911954
3269500000,-67.34586173
3270500000,-67.49388698
3271500000,-67.62294628
3272500000,-67.59597337
3273500000,-67.51172501
3274500000,-67.34960581
3275500000,-67.42372639
3276500000,-67.40638878
3277500000,-67.73052492
3278500000,-67.48195918
3279500000,-67.25153064
3280500000,-65.63861749
3281500000,-65.70305256
3282500000,-65.89699809
3283500000,-65.86388079
3284500000,-65.95286656
3285500000,-65.5323382
3286500000,-65.75553724
3287500000,-65.91672966
3288500000,-63.97860611
3289500000,-54.23052562
3290500000,-65.96229131
3291500000,-65.95180346
3292500000,-65.72021426
3293500000,-65.50994512
3294500000,-64.6896807
3295500000,-65.62202421
3296500000,-66.03812591
3297500000,-65.74900436
3298500000,-65.58653536
3299500000,-65.46571222
3300500000,-65.99863891
3301500000,-66.15265012
3302500000,-66.48530992
3303500000,-66.37166865
3304500000,-66.3772987
3305500000,-54.36339892
3306500000,-63.75863463
3307500000,-65.37469445
3308500000,-65.6783206
3309500000,-65.99326123
3310500000,-66.41144555
3311500000,-66.61435503
3312500000,-66.35297029
3313500000,-66.15814266
3314500000,-66.16573965
3315500000,-65.59355982
3316500000,-65.81196518
3317500000,-65.77528669
3318500000,-65.59246208
3319500000,-65.32760479
3320500000,-67.33079499
3321500000,-67.47034806
3322500000,-67.56318452
3323500000,-67.52926792
3324500000,-67.39350025
3325500000,-67.36986332
3326500000,-67.28793214
3327500000,-67.51810305
3328500000,-67.65394062
3329500000,-67.47297064
3330500000,-67.49434578
3331500000,-67.69868221
3332500000,-67.59931456
3333500000,-67.2014424
3334500000,-67.35272288
3335500000,-67.59812644
3336500000,-67.53982815
3337500000,-67.64165416
3338500000,-67.37417544
3339500000,-67.34849831
3340500000,-67.47347939
3341500000,-67.4014871
3342500000,-67.38411583
3343500000,-67.44216439
3344500000,-67.37179537
3345500000,-67.33167183
3346500000,-67.52457676
3347500000,-67.72875103
3348500000,-67.68078339
3349500000,-67.5865175
3350500000,-67.52789468
3351500000,-67.7842439
3352500000,-67.78701381
3353500000,-67.53721114
3354500000,-67.24025334
3355500000,-67.43766008
3356500000,-67.58494331
3357500000,-67.46808333
3358500000,-67.53459524
3359500000,-67.36054828
3360500000,-67.43516785
3361500000,-67.43206249
3362500000,-67.69824968
3363500000,-67.70399552
3364500000,-67.32332604
3365500000,-67.37959485
3366500000,-67.3815757
3367500000,-67.48190797
3368500000,-67.25553064
3369500000,-67.23904003
3370500000,-67.30177771
3371500000,-67.54937775
3372500000,-67.55673803
3373500000,-67.56264693
3374500000,-67.42437885
3375500000,-67.4499642
3376500000,-67.43837124
3377500000,-67.63950682
3378500000,-67.49413352
3379500000,-67.36837022
3380500000,-67.39424366
3381500000,-67.48542037
3382500000,-67.80518746
3383500000,-67.70457997
3384500000,-67.41433151
3385500000,-67.33560883
3386500000,-67.4033938
3387500000,-67.51398382
3388500000,-67.43000967
3389500000,-67.42800576
3390500000,-67.39472381
3391500000,-67.69513619
3392500000,-67.63724659
3393500000,-67.51774426
3394500000,-67.46319258
3395500000,-67.25564373
3396500000,-67.41795169
3397500000,-67.58512354
3398500000,-67.48446061
3399500000,-67.36268319
3400500000,-67.33048184
3401500000,-67.38622301
3402500000,-67.26267785
3403500000,-67.39859983
3404500000,-67.22870497
3405500000,-67.4172945
3406500000,-67.28428344
3407500000,-67.45234125
3408500000,-67.3042654
3409500000,-67.37040733
3410500000,-67.17747525
3411500000,-67.38715269
3412500000,-67.48543737
3413500000,-67.26363846
3414500000,-67.31997837
3415500000,-67.39345266
3416500000,-67.50222571
3417500000,-67.52256689
3418500000,-67.26121167
3419500000,-67.35190763
3420500000,-67.32986598
3421500000,-67.40416521
3422500000,-67.54335783
3423500000,-67.46677879
3424500000,-67.25823546
3425500000,-67.25239942
3426500000,-67.29564971
3427500000,-67.42359685
3428500000,-67.43548951
3429500000,-67.37910016
3430500000,-67.49230651
3431500000,-67.54426739
3432500000,-67.54872632
3433500000,-67.42223455
3434500000,-67.33781671
3435500000,-67.33337889
3436500000,-67.44428844
3437500000,-67.6381954
3438500000,-67.39435369
3439500000,-67.39692004
3440500000,-67.27400308
3441500000,-67.2461729
3442500000,-67.45476727
3443500000,-67.48772599
3444500000,-67.27294819
3445500000,-67.19294696
3446500000,-67.20335903
3447500000,-67.40554387
3448500000,-67.49642088
3449500000,-67.39775746
3450500000,-67.43008126
3451500000,-67.40683011
3452500000,-67.5040375
3453500000,-67.44076669
3454500000,-67.19745696
3455500000,-67.1418141
3456500000,-67.29748123
3457500000,-67.01336295
3458500000,-67.21052915
3459500000,-67.02980438
3460500000,-67.23738239
3461500000,-67.03086427
3462500000,-67.56627541
3463500000,-67.53102415
3464500000,-67.36253838
3465500000,-67.3767296
3466500000,-67.37452762
3467500000,-67.33877218
3468500000,-67.41971484
3469500000,-67.4580093
3470500000,-67.19374926
3471500000,-67.29507528
3472500000,-67.37207673
3473500000,-67.13032494
3474500000,-67.32303656
3475500000,-67.07400763
3476500000,-67.32823368
3477500000,-67.38286392
3478500000,-67.38480744
3479500000,-67.29920656
3480500000,-67.30434942
3481500000,-67.39098719
3482500000,-67.78803304
3483500000,-67.40236473
3484500000,-67.09376153
3485500000,-67.18487504
3486500000,-67.23436982
3487500000,-67.4418803
3488500000,-67.45914225
3489500000,-67.33727635
3490500000,-67.49909571
3491500000,-67.35313776
3492500000,-67.38238278
3493500000,-67.21899948
3494500000,-67.32562719
3495500000,-67.3228552
3496500000,-67.52625262
3497500000,-67.36433971
3498500000,-67.2786566
3499500000,-67.15244321
3500500000,-67.24705985
3501500000,-67.03428497
3502500000,-67.27068335
3503500000,-67.39415129
3504500000,-67.43036449
3505500000,-67.36713367
3506500000,-67.32003788
3507500000,-67.47030683
3508500000,-67.37490567
3509500000,-67.39554234
3510500000,-67.21680066
3511500000,-67.48927439
3512500000,-67.45491679
3513500000,-67.25858315
3514500000,-67.34580368
3515500000,-67.46742912
3516500000,-67.27249938
3517500000,-67.40795501
3518500000,-67.23846786
3519500000,-67.20760946
3520500000,-67.20647476
3521500000,-67.27927904
3522500000,-67.44078659
3523500000,-67.5568945
3524500000,-67.22513543
3525500000,-67.1367682
3526500000,-67.01859404
3527500000,-67.17061544
3528500000,-67.35414412
3529500000,-67.30555808
3530500000,-67.13391127
3531500000,-67.35132408
3532500000,-67.4744483
3533500000,-67.28870768
3534500000,-67.30308755
3535500000,-67.29594017
3536500000,-67.39386033
3537500000,-67.46906079
3538500000,-67.30445514
3539500000,-67.20385176
3540500000,-67.18577054
3541500000,-67.27466832
3542500000,-67.46476836
3543500000,-67.33037051
3544500000,-67.21177968
3545500000,-67.12915183
3546500000,-67.22647887
3547500000,-67.41982811
3548500000,-67.44047329
3549500000,-67.26877176
3550500000,-67.06004515
3551500000,-67.28262765
3552500000,-67.43351733
3553500000,-67.18687487
3554500000,-67.19201052
3555500000,-67.22143866
3556500000,-67.31873293
3557500000,-67.32339588
3558500000,-67.13984447
3559500000,-67.00724743
3560500000,-67.19048107
3561500000,-67.22295012
3562500000,-67.49112187
3563500000,-67.55643415
3564500000,-67.33659976
3565500000,-67.27883763
3566500000,-67.47995137
3567500000,-67.43135913
3568500000,-67.3562266
3569500000,-67.43204425
3570500000,-67.13660114
3571500000,-67.29560141
3572500000,-67.1248539
3573500000,-67.1305509
3574500000,-67.32814263
3575500000,-67.19802191
3576500000,-67.59496095
3577500000,-67.50045621
3578500000,-67.31986828
3579500000,-67.23228472
